"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Johnson County, AR"	"05071"	"2021"	"2021"	354	Not Applicable	Not Applicable
	"Johnson County, AR"	"05071"	"2022 (provisional)"	"2022"	205	Not Applicable	Not Applicable
	"Lafayette County, AR"	"05073"	"2021"	"2021"	105	Not Applicable	Not Applicable
	"Lafayette County, AR"	"05073"	"2022 (provisional)"	"2022"	65	Not Applicable	Not Applicable
	"Lawrence County, AR"	"05075"	"2021"	"2021"	253	Not Applicable	Not Applicable
	"Lawrence County, AR"	"05075"	"2022 (provisional)"	"2022"	163	Not Applicable	Not Applicable
	"Lee County, AR"	"05077"	"2021"	"2021"	155	Not Applicable	Not Applicable
	"Lee County, AR"	"05077"	"2022 (provisional)"	"2022"	83	Not Applicable	Not Applicable
	"Lincoln County, AR"	"05079"	"2021"	"2021"	177	Not Applicable	Not Applicable
	"Lincoln County, AR"	"05079"	"2022 (provisional)"	"2022"	110	Not Applicable	Not Applicable
	"Little River County, AR"	"05081"	"2021"	"2021"	200	Not Applicable	Not Applicable
	"Little River County, AR"	"05081"	"2022 (provisional)"	"2022"	132	Not Applicable	Not Applicable
	"Logan County, AR"	"05083"	"2021"	"2021"	375	Not Applicable	Not Applicable
	"Logan County, AR"	"05083"	"2022 (provisional)"	"2022"	247	Not Applicable	Not Applicable
	"Lonoke County, AR"	"05085"	"2021"	"2021"	836	Not Applicable	Not Applicable
	"Lonoke County, AR"	"05085"	"2022 (provisional)"	"2022"	559	Not Applicable	Not Applicable
	"Madison County, AR"	"05087"	"2021"	"2021"	260	Not Applicable	Not Applicable
	"Madison County, AR"	"05087"	"2022 (provisional)"	"2022"	166	Not Applicable	Not Applicable
	"Marion County, AR"	"05089"	"2021"	"2021"	305	Not Applicable	Not Applicable
	"Marion County, AR"	"05089"	"2022 (provisional)"	"2022"	217	Not Applicable	Not Applicable
	"Miller County, AR"	"05091"	"2021"	"2021"	656	Not Applicable	Not Applicable
	"Miller County, AR"	"05091"	"2022 (provisional)"	"2022"	367	Not Applicable	Not Applicable
	"Mississippi County, AR"	"05093"	"2021"	"2021"	594	Not Applicable	Not Applicable
	"Mississippi County, AR"	"05093"	"2022 (provisional)"	"2022"	431	Not Applicable	Not Applicable
	"Monroe County, AR"	"05095"	"2021"	"2021"	136	Not Applicable	Not Applicable
	"Monroe County, AR"	"05095"	"2022 (provisional)"	"2022"	79	Not Applicable	Not Applicable
	"Montgomery County, AR"	"05097"	"2021"	"2021"	173	Not Applicable	Not Applicable
	"Montgomery County, AR"	"05097"	"2022 (provisional)"	"2022"	114	Not Applicable	Not Applicable
	"Nevada County, AR"	"05099"	"2021"	"2021"	117	Not Applicable	Not Applicable
	"Nevada County, AR"	"05099"	"2022 (provisional)"	"2022"	81	Not Applicable	Not Applicable
	"Newton County, AR"	"05101"	"2021"	"2021"	139	Not Applicable	Not Applicable
	"Newton County, AR"	"05101"	"2022 (provisional)"	"2022"	77	Not Applicable	Not Applicable
	"Ouachita County, AR"	"05103"	"2021"	"2021"	394	Not Applicable	Not Applicable
	"Ouachita County, AR"	"05103"	"2022 (provisional)"	"2022"	248	Not Applicable	Not Applicable
	"Perry County, AR"	"05105"	"2021"	"2021"	153	Not Applicable	Not Applicable
	"Perry County, AR"	"05105"	"2022 (provisional)"	"2022"	96	Not Applicable	Not Applicable
	"Phillips County, AR"	"05107"	"2021"	"2021"	311	Not Applicable	Not Applicable
	"Phillips County, AR"	"05107"	"2022 (provisional)"	"2022"	168	Not Applicable	Not Applicable
	"Pike County, AR"	"05109"	"2021"	"2021"	177	Not Applicable	Not Applicable
	"Pike County, AR"	"05109"	"2022 (provisional)"	"2022"	118	Not Applicable	Not Applicable
	"Poinsett County, AR"	"05111"	"2021"	"2021"	423	Not Applicable	Not Applicable
	"Poinsett County, AR"	"05111"	"2022 (provisional)"	"2022"	282	Not Applicable	Not Applicable
	"Polk County, AR"	"05113"	"2021"	"2021"	375	Not Applicable	Not Applicable
	"Polk County, AR"	"05113"	"2022 (provisional)"	"2022"	196	Not Applicable	Not Applicable
	"Pope County, AR"	"05115"	"2021"	"2021"	751	Not Applicable	Not Applicable
	"Pope County, AR"	"05115"	"2022 (provisional)"	"2022"	495	Not Applicable	Not Applicable
	"Prairie County, AR"	"05117"	"2021"	"2021"	145	Not Applicable	Not Applicable
	"Prairie County, AR"	"05117"	"2022 (provisional)"	"2022"	107	Not Applicable	Not Applicable
	"Pulaski County, AR"	"05119"	"2021"	"2021"	4731	Not Applicable	Not Applicable
	"Pulaski County, AR"	"05119"	"2022 (provisional)"	"2022"	2873	Not Applicable	Not Applicable
	"Randolph County, AR"	"05121"	"2021"	"2021"	285	Not Applicable	Not Applicable
	"Randolph County, AR"	"05121"	"2022 (provisional)"	"2022"	178	Not Applicable	Not Applicable
	"St. Francis County, AR"	"05123"	"2021"	"2021"	338	Not Applicable	Not Applicable
	"St. Francis County, AR"	"05123"	"2022 (provisional)"	"2022"	221	Not Applicable	Not Applicable
	"Saline County, AR"	"05125"	"2021"	"2021"	1582	Not Applicable	Not Applicable
	"Saline County, AR"	"05125"	"2022 (provisional)"	"2022"	967	Not Applicable	Not Applicable
	"Scott County, AR"	"05127"	"2021"	"2021"	181	Not Applicable	Not Applicable
	"Scott County, AR"	"05127"	"2022 (provisional)"	"2022"	121	Not Applicable	Not Applicable
	"Searcy County, AR"	"05129"	"2021"	"2021"	158	Not Applicable	Not Applicable
	"Searcy County, AR"	"05129"	"2022 (provisional)"	"2022"	111	Not Applicable	Not Applicable
	"Sebastian County, AR"	"05131"	"2021"	"2021"	1711	Not Applicable	Not Applicable
	"Sebastian County, AR"	"05131"	"2022 (provisional)"	"2022"	1060	Not Applicable	Not Applicable
	"Sevier County, AR"	"05133"	"2021"	"2021"	229	Not Applicable	Not Applicable
	"Sevier County, AR"	"05133"	"2022 (provisional)"	"2022"	128	Not Applicable	Not Applicable
	"Sharp County, AR"	"05135"	"2021"	"2021"	347	Not Applicable	Not Applicable
	"Sharp County, AR"	"05135"	"2022 (provisional)"	"2022"	208	Not Applicable	Not Applicable
	"Stone County, AR"	"05137"	"2021"	"2021"	242	Not Applicable	Not Applicable
	"Stone County, AR"	"05137"	"2022 (provisional)"	"2022"	145	Not Applicable	Not Applicable
	"Union County, AR"	"05139"	"2021"	"2021"	618	Not Applicable	Not Applicable
	"Union County, AR"	"05139"	"2022 (provisional)"	"2022"	358	Not Applicable	Not Applicable
	"Van Buren County, AR"	"05141"	"2021"	"2021"	323	Not Applicable	Not Applicable
	"Van Buren County, AR"	"05141"	"2022 (provisional)"	"2022"	199	Not Applicable	Not Applicable
	"Washington County, AR"	"05143"	"2021"	"2021"	2047	Not Applicable	Not Applicable
	"Washington County, AR"	"05143"	"2022 (provisional)"	"2022"	1344	Not Applicable	Not Applicable
	"White County, AR"	"05145"	"2021"	"2021"	1095	Not Applicable	Not Applicable
	"White County, AR"	"05145"	"2022 (provisional)"	"2022"	712	Not Applicable	Not Applicable
	"Woodruff County, AR"	"05147"	"2021"	"2021"	105	Not Applicable	Not Applicable
	"Woodruff County, AR"	"05147"	"2022 (provisional)"	"2022"	71	Not Applicable	Not Applicable
	"Yell County, AR"	"05149"	"2021"	"2021"	298	Not Applicable	Not Applicable
	"Yell County, AR"	"05149"	"2022 (provisional)"	"2022"	177	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021"	"2021"	11282	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2022 (provisional)"	"2022"	7474	Not Applicable	Not Applicable
	"Alpine County, CA"	"06003"	"2021"	"2021"	30	Not Applicable	Not Applicable
	"Alpine County, CA"	"06003"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
	"Amador County, CA"	"06005"	"2021"	"2021"	549	Not Applicable	Not Applicable
	"Amador County, CA"	"06005"	"2022 (provisional)"	"2022"	376	Not Applicable	Not Applicable
	"Butte County, CA"	"06007"	"2021"	"2021"	2569	Not Applicable	Not Applicable
	"Butte County, CA"	"06007"	"2022 (provisional)"	"2022"	1594	Not Applicable	Not Applicable
	"Calaveras County, CA"	"06009"	"2021"	"2021"	619	Not Applicable	Not Applicable
	"Calaveras County, CA"	"06009"	"2022 (provisional)"	"2022"	399	Not Applicable	Not Applicable
	"Colusa County, CA"	"06011"	"2021"	"2021"	182	Not Applicable	Not Applicable
	"Colusa County, CA"	"06011"	"2022 (provisional)"	"2022"	130	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021"	"2021"	9112	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2022 (provisional)"	"2022"	5991	Not Applicable	Not Applicable
	"Del Norte County, CA"	"06015"	"2021"	"2021"	380	Not Applicable	Not Applicable
	"Del Norte County, CA"	"06015"	"2022 (provisional)"	"2022"	250	Not Applicable	Not Applicable
	"El Dorado County, CA"	"06017"	"2021"	"2021"	1903	Not Applicable	Not Applicable
	"El Dorado County, CA"	"06017"	"2022 (provisional)"	"2022"	1217	Not Applicable	Not Applicable
	"Fresno County, CA"	"06019"	"2021"	"2021"	9369	Not Applicable	Not Applicable
	"Fresno County, CA"	"06019"	"2022 (provisional)"	"2022"	5812	Not Applicable	Not Applicable
	"Glenn County, CA"	"06021"	"2021"	"2021"	330	Not Applicable	Not Applicable
	"Glenn County, CA"	"06021"	"2022 (provisional)"	"2022"	207	Not Applicable	Not Applicable
	"Humboldt County, CA"	"06023"	"2021"	"2021"	1602	Not Applicable	Not Applicable
	"Humboldt County, CA"	"06023"	"2022 (provisional)"	"2022"	1056	Not Applicable	Not Applicable
	"Imperial County, CA"	"06025"	"2021"	"2021"	1595	Not Applicable	Not Applicable
	"Imperial County, CA"	"06025"	"2022 (provisional)"	"2022"	1006	Not Applicable	Not Applicable
	"Inyo County, CA"	"06027"	"2021"	"2021"	246	Not Applicable	Not Applicable
	"Inyo County, CA"	"06027"	"2022 (provisional)"	"2022"	163	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021"	"2021"	8649	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2022 (provisional)"	"2022"	5177	Not Applicable	Not Applicable
	"Kings County, CA"	"06031"	"2021"	"2021"	1303	Not Applicable	Not Applicable
	"Kings County, CA"	"06031"	"2022 (provisional)"	"2022"	726	Not Applicable	Not Applicable
	"Lake County, CA"	"06033"	"2021"	"2021"	957	Not Applicable	Not Applicable
	"Lake County, CA"	"06033"	"2022 (provisional)"	"2022"	690	Not Applicable	Not Applicable
	"Lassen County, CA"	"06035"	"2021"	"2021"	365	Not Applicable	Not Applicable
	"Lassen County, CA"	"06035"	"2022 (provisional)"	"2022"	226	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2021"	"2021"	82411	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2022 (provisional)"	"2022"	50298	Not Applicable	Not Applicable
	"Madera County, CA"	"06039"	"2021"	"2021"	1496	Not Applicable	Not Applicable
	"Madera County, CA"	"06039"	"2022 (provisional)"	"2022"	952	Not Applicable	Not Applicable
	"Marin County, CA"	"06041"	"2021"	"2021"	2166	Not Applicable	Not Applicable
	"Marin County, CA"	"06041"	"2022 (provisional)"	"2022"	1423	Not Applicable	Not Applicable
	"Mariposa County, CA"	"06043"	"2021"	"2021"	243	Not Applicable	Not Applicable
	"Mariposa County, CA"	"06043"	"2022 (provisional)"	"2022"	153	Not Applicable	Not Applicable
	"Mendocino County, CA"	"06045"	"2021"	"2021"	1058	Not Applicable	Not Applicable
	"Mendocino County, CA"	"06045"	"2022 (provisional)"	"2022"	659	Not Applicable	Not Applicable
	"Merced County, CA"	"06047"	"2021"	"2021"	2343	Not Applicable	Not Applicable
	"Merced County, CA"	"06047"	"2022 (provisional)"	"2022"	1493	Not Applicable	Not Applicable
	"Modoc County, CA"	"06049"	"2021"	"2021"	141	Not Applicable	Not Applicable
	"Modoc County, CA"	"06049"	"2022 (provisional)"	"2022"	83	Not Applicable	Not Applicable
	"Mono County, CA"	"06051"	"2021"	"2021"	64	Not Applicable	Not Applicable
	"Mono County, CA"	"06051"	"2022 (provisional)"	"2022"	44	Not Applicable	Not Applicable
	"Monterey County, CA"	"06053"	"2021"	"2021"	3157	Not Applicable	Not Applicable
	"Monterey County, CA"	"06053"	"2022 (provisional)"	"2022"	1966	Not Applicable	Not Applicable
	"Napa County, CA"	"06055"	"2021"	"2021"	1346	Not Applicable	Not Applicable
	"Napa County, CA"	"06055"	"2022 (provisional)"	"2022"	850	Not Applicable	Not Applicable
	"Nevada County, CA"	"06057"	"2021"	"2021"	1208	Not Applicable	Not Applicable
	"Nevada County, CA"	"06057"	"2022 (provisional)"	"2022"	753	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2021"	"2021"	25168	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2022 (provisional)"	"2022"	15607	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"2021"	"2021"	3896	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"2022 (provisional)"	"2022"	2703	Not Applicable	Not Applicable
	"Plumas County, CA"	"06063"	"2021"	"2021"	280	Not Applicable	Not Applicable
	"Plumas County, CA"	"06063"	"2022 (provisional)"	"2022"	148	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2021"	"2021"	23112	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2022 (provisional)"	"2022"	14207	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2021"	"2021"	13945	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2022 (provisional)"	"2022"	9389	Not Applicable	Not Applicable
	"San Benito County, CA"	"06069"	"2021"	"2021"	474	Not Applicable	Not Applicable
	"San Benito County, CA"	"06069"	"2022 (provisional)"	"2022"	293	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2021"	"2021"	19961	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2022 (provisional)"	"2022"	12217	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2021"	"2021"	26467	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2022 (provisional)"	"2022"	16872	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"2021"	"2021"	6568	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"2022 (provisional)"	"2022"	4330	Not Applicable	Not Applicable
	"San Joaquin County, CA"	"06077"	"2021"	"2021"	7238	Not Applicable	Not Applicable
	"San Joaquin County, CA"	"06077"	"2022 (provisional)"	"2022"	4304	Not Applicable	Not Applicable
	"San Luis Obispo County, CA"	"06079"	"2021"	"2021"	2673	Not Applicable	Not Applicable
	"San Luis Obispo County, CA"	"06079"	"2022 (provisional)"	"2022"	1833	Not Applicable	Not Applicable
	"San Mateo County, CA"	"06081"	"2021"	"2021"	5118	Not Applicable	Not Applicable
	"San Mateo County, CA"	"06081"	"2022 (provisional)"	"2022"	3425	Not Applicable	Not Applicable
	"Santa Barbara County, CA"	"06083"	"2021"	"2021"	3672	Not Applicable	Not Applicable
	"Santa Barbara County, CA"	"06083"	"2022 (provisional)"	"2022"	2333	Not Applicable	Not Applicable
	"Santa Clara County, CA"	"06085"	"2021"	"2021"	11378	Not Applicable	Not Applicable
	"Santa Clara County, CA"	"06085"	"2022 (provisional)"	"2022"	7536	Not Applicable	Not Applicable
	"Santa Cruz County, CA"	"06087"	"2021"	"2021"	2004	Not Applicable	Not Applicable
	"Santa Cruz County, CA"	"06087"	"2022 (provisional)"	"2022"	1334	Not Applicable	Not Applicable
	"Shasta County, CA"	"06089"	"2021"	"2021"	2791	Not Applicable	Not Applicable
	"Shasta County, CA"	"06089"	"2022 (provisional)"	"2022"	1757	Not Applicable	Not Applicable
	"Sierra County, CA"	"06091"	"2021"	"2021"	37	Not Applicable	Not Applicable
	"Sierra County, CA"	"06091"	"2022 (provisional)"	"2022"	28	Not Applicable	Not Applicable
	"Siskiyou County, CA"	"06093"	"2021"	"2021"	744	Not Applicable	Not Applicable
	"Siskiyou County, CA"	"06093"	"2022 (provisional)"	"2022"	467	Not Applicable	Not Applicable
	"Solano County, CA"	"06095"	"2021"	"2021"	4087	Not Applicable	Not Applicable
	"Solano County, CA"	"06095"	"2022 (provisional)"	"2022"	2686	Not Applicable	Not Applicable
	"Sonoma County, CA"	"06097"	"2021"	"2021"	4558	Not Applicable	Not Applicable
	"Sonoma County, CA"	"06097"	"2022 (provisional)"	"2022"	3051	Not Applicable	Not Applicable
	"Stanislaus County, CA"	"06099"	"2021"	"2021"	5584	Not Applicable	Not Applicable
	"Stanislaus County, CA"	"06099"	"2022 (provisional)"	"2022"	3391	Not Applicable	Not Applicable
	"Sutter County, CA"	"06101"	"2021"	"2021"	1013	Not Applicable	Not Applicable
	"Sutter County, CA"	"06101"	"2022 (provisional)"	"2022"	645	Not Applicable	Not Applicable
	"Tehama County, CA"	"06103"	"2021"	"2021"	942	Not Applicable	Not Applicable
	"Tehama County, CA"	"06103"	"2022 (provisional)"	"2022"	596	Not Applicable	Not Applicable
	"Trinity County, CA"	"06105"	"2021"	"2021"	198	Not Applicable	Not Applicable
	"Trinity County, CA"	"06105"	"2022 (provisional)"	"2022"	107	Not Applicable	Not Applicable
	"Tulare County, CA"	"06107"	"2021"	"2021"	4338	Not Applicable	Not Applicable
	"Tulare County, CA"	"06107"	"2022 (provisional)"	"2022"	2467	Not Applicable	Not Applicable
	"Tuolumne County, CA"	"06109"	"2021"	"2021"	847	Not Applicable	Not Applicable
	"Tuolumne County, CA"	"06109"	"2022 (provisional)"	"2022"	550	Not Applicable	Not Applicable
	"Ventura County, CA"	"06111"	"2021"	"2021"	7128	Not Applicable	Not Applicable
	"Ventura County, CA"	"06111"	"2022 (provisional)"	"2022"	4484	Not Applicable	Not Applicable
	"Yolo County, CA"	"06113"	"2021"	"2021"	1543	Not Applicable	Not Applicable
	"Yolo County, CA"	"06113"	"2022 (provisional)"	"2022"	1031	Not Applicable	Not Applicable
	"Yuba County, CA"	"06115"	"2021"	"2021"	810	Not Applicable	Not Applicable
	"Yuba County, CA"	"06115"	"2022 (provisional)"	"2022"	506	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"2021"	"2021"	3870	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"2022 (provisional)"	"2022"	2540	Not Applicable	Not Applicable
	"Alamosa County, CO"	"08003"	"2021"	"2021"	189	Not Applicable	Not Applicable
	"Alamosa County, CO"	"08003"	"2022 (provisional)"	"2022"	116	Not Applicable	Not Applicable
	"Arapahoe County, CO"	"08005"	"2021"	"2021"	4886	Not Applicable	Not Applicable
	"Arapahoe County, CO"	"08005"	"2022 (provisional)"	"2022"	3127	Not Applicable	Not Applicable
	"Archuleta County, CO"	"08007"	"2021"	"2021"	136	Not Applicable	Not Applicable
	"Archuleta County, CO"	"08007"	"2022 (provisional)"	"2022"	102	Not Applicable	Not Applicable
	"Baca County, CO"	"08009"	"2021"	"2021"	78	Not Applicable	Not Applicable
	"Baca County, CO"	"08009"	"2022 (provisional)"	"2022"	47	Not Applicable	Not Applicable
	"Bent County, CO"	"08011"	"2021"	"2021"	85	Not Applicable	Not Applicable
	"Bent County, CO"	"08011"	"2022 (provisional)"	"2022"	39	Not Applicable	Not Applicable
	"Boulder County, CO"	"08013"	"2021"	"2021"	2155	Not Applicable	Not Applicable
	"Boulder County, CO"	"08013"	"2022 (provisional)"	"2022"	1429	Not Applicable	Not Applicable
	"Broomfield County, CO"	"08014"	"2021"	"2021"	454	Not Applicable	Not Applicable
	"Broomfield County, CO"	"08014"	"2022 (provisional)"	"2022"	332	Not Applicable	Not Applicable
	"Chaffee County, CO"	"08015"	"2021"	"2021"	168	Not Applicable	Not Applicable
	"Chaffee County, CO"	"08015"	"2022 (provisional)"	"2022"	135	Not Applicable	Not Applicable
	"Cheyenne County, CO"	"08017"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Cheyenne County, CO"	"08017"	"2022 (provisional)"	"2022"	19	Not Applicable	Not Applicable
	"Clear Creek County, CO"	"08019"	"2021"	"2021"	68	Not Applicable	Not Applicable
	"Clear Creek County, CO"	"08019"	"2022 (provisional)"	"2022"	44	Not Applicable	Not Applicable
	"Conejos County, CO"	"08021"	"2021"	"2021"	142	Not Applicable	Not Applicable
	"Conejos County, CO"	"08021"	"2022 (provisional)"	"2022"	61	Not Applicable	Not Applicable
	"Costilla County, CO"	"08023"	"2021"	"2021"	58	Not Applicable	Not Applicable
	"Costilla County, CO"	"08023"	"2022 (provisional)"	"2022"	34	Not Applicable	Not Applicable
	"Crowley County, CO"	"08025"	"2021"	"2021"	69	Not Applicable	Not Applicable
	"Crowley County, CO"	"08025"	"2022 (provisional)"	"2022"	43	Not Applicable	Not Applicable
	"Custer County, CO"	"08027"	"2021"	"2021"	61	Not Applicable	Not Applicable
	"Custer County, CO"	"08027"	"2022 (provisional)"	"2022"	41	Not Applicable	Not Applicable
	"Delta County, CO"	"08029"	"2021"	"2021"	507	Not Applicable	Not Applicable
	"Delta County, CO"	"08029"	"2022 (provisional)"	"2022"	328	Not Applicable	Not Applicable
	"Denver County, CO"	"08031"	"2021"	"2021"	5255	Not Applicable	Not Applicable
	"Denver County, CO"	"08031"	"2022 (provisional)"	"2022"	3535	Not Applicable	Not Applicable
