"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Houston County, AL"	"01069"	"2020"	"2020"	"Dec., 2020"	"2020/12"	32	Not Applicable	Not Applicable
	"Houston County, AL"	"01069"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	63	Not Applicable	Not Applicable
	"Houston County, AL"	"01069"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	20	Not Applicable	Not Applicable
	"Houston County, AL"	"01069"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	58	Not Applicable	Not Applicable
	"Houston County, AL"	"01069"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	58	Not Applicable	Not Applicable
	"Houston County, AL"	"01069"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	13	Not Applicable	Not Applicable
	"Houston County, AL"	"01069"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	19	Not Applicable	Not Applicable
	"Houston County, AL"	"01069"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	25	Not Applicable	Not Applicable
	"Jackson County, AL"	"01071"	"2020"	"2020"	"Sep., 2020"	"2020/09"	10	Not Applicable	Not Applicable
	"Jackson County, AL"	"01071"	"2020"	"2020"	"Oct., 2020"	"2020/10"	10	Not Applicable	Not Applicable
	"Jackson County, AL"	"01071"	"2020"	"2020"	"Dec., 2020"	"2020/12"	26	Not Applicable	Not Applicable
	"Jackson County, AL"	"01071"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	33	Not Applicable	Not Applicable
	"Jackson County, AL"	"01071"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	10	Not Applicable	Not Applicable
	"Jackson County, AL"	"01071"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	24	Not Applicable	Not Applicable
	"Jackson County, AL"	"01071"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	38	Not Applicable	Not Applicable
	"Jackson County, AL"	"01071"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	22	Not Applicable	Not Applicable
	"Jackson County, AL"	"01071"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	10	Not Applicable	Not Applicable
	"Jackson County, AL"	"01071"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	20	Not Applicable	Not Applicable
	"Jackson County, AL"	"01071"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	11	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"Apr., 2020"	"2020/04"	42	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"May, 2020"	"2020/05"	59	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"Jun., 2020"	"2020/06"	38	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"Jul., 2020"	"2020/07"	72	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"Aug., 2020"	"2020/08"	96	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"Sep., 2020"	"2020/09"	44	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"Oct., 2020"	"2020/10"	44	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"Nov., 2020"	"2020/11"	77	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"Dec., 2020"	"2020/12"	269	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	357	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	111	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	47	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	34	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	31	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	11	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	22	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	122	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	186	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	72	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	20	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	24	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	125	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	104	Not Applicable	Not Applicable
	"Lamar County, AL"	"01075"	"2020"	"2020"	"Oct., 2020"	"2020/10"	11	Not Applicable	Not Applicable
	"Lamar County, AL"	"01075"	"2020"	"2020"	"Nov., 2020"	"2020/11"	10	Not Applicable	Not Applicable
	"Lamar County, AL"	"01075"	"2020"	"2020"	"Dec., 2020"	"2020/12"	15	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2020"	"2020"	"Jul., 2020"	"2020/07"	12	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2020"	"2020"	"Aug., 2020"	"2020/08"	18	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2020"	"2020"	"Sep., 2020"	"2020/09"	11	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2020"	"2020"	"Nov., 2020"	"2020/11"	23	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2020"	"2020"	"Dec., 2020"	"2020/12"	54	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	59	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	18	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	11	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	13	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	31	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	31	Not Applicable	Not Applicable
	"Lauderdale County, AL"	"01077"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	26	Not Applicable	Not Applicable
	"Lawrence County, AL"	"01079"	"2020"	"2020"	"Aug., 2020"	"2020/08"	13	Not Applicable	Not Applicable
	"Lawrence County, AL"	"01079"	"2020"	"2020"	"Sep., 2020"	"2020/09"	15	Not Applicable	Not Applicable
	"Lawrence County, AL"	"01079"	"2020"	"2020"	"Dec., 2020"	"2020/12"	18	Not Applicable	Not Applicable
	"Lawrence County, AL"	"01079"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	30	Not Applicable	Not Applicable
	"Lawrence County, AL"	"01079"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	15	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2020"	"2020"	"Apr., 2020"	"2020/04"	27	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2020"	"2020"	"Jul., 2020"	"2020/07"	19	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2020"	"2020"	"Aug., 2020"	"2020/08"	20	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2020"	"2020"	"Sep., 2020"	"2020/09"	11	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2020"	"2020"	"Oct., 2020"	"2020/10"	10	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2020"	"2020"	"Nov., 2020"	"2020/11"	12	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2020"	"2020"	"Dec., 2020"	"2020/12"	14	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	42	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	19	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	10	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	32	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	39	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	27	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	32	Not Applicable	Not Applicable
	"Lee County, AL"	"01081"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	25	Not Applicable	Not Applicable
	"Limestone County, AL"	"01083"	"2020"	"2020"	"Jul., 2020"	"2020/07"	20	Not Applicable	Not Applicable
	"Limestone County, AL"	"01083"	"2020"	"2020"	"Oct., 2020"	"2020/10"	15	Not Applicable	Not Applicable
	"Limestone County, AL"	"01083"	"2020"	"2020"	"Nov., 2020"	"2020/11"	11	Not Applicable	Not Applicable
	"Limestone County, AL"	"01083"	"2020"	"2020"	"Dec., 2020"	"2020/12"	26	Not Applicable	Not Applicable
	"Limestone County, AL"	"01083"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	33	Not Applicable	Not Applicable
	"Limestone County, AL"	"01083"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	10	Not Applicable	Not Applicable
	"Limestone County, AL"	"01083"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	18	Not Applicable	Not Applicable
	"Limestone County, AL"	"01083"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	17	Not Applicable	Not Applicable
	"Limestone County, AL"	"01083"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	23	Not Applicable	Not Applicable
	"Limestone County, AL"	"01083"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	23	Not Applicable	Not Applicable
	"Limestone County, AL"	"01083"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	29	Not Applicable	Not Applicable
	"Lowndes County, AL"	"01085"	"2020"	"2020"	"May, 2020"	"2020/05"	11	Not Applicable	Not Applicable
	"Lowndes County, AL"	"01085"	"2020"	"2020"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable
	"Macon County, AL"	"01087"	"2020"	"2020"	"Dec., 2020"	"2020/12"	10	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2020"	"2020"	"Jul., 2020"	"2020/07"	33	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2020"	"2020"	"Aug., 2020"	"2020/08"	34	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2020"	"2020"	"Sep., 2020"	"2020/09"	12	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2020"	"2020"	"Oct., 2020"	"2020/10"	19	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2020"	"2020"	"Nov., 2020"	"2020/11"	39	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2020"	"2020"	"Dec., 2020"	"2020/12"	74	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	129	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	58	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	21	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	12	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	57	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	74	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	54	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	16	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	29	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	60	Not Applicable	Not Applicable
	"Madison County, AL"	"01089"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	65	Not Applicable	Not Applicable
	"Marengo County, AL"	"01091"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	20	Not Applicable	Not Applicable
	"Marengo County, AL"	"01091"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	10	Not Applicable	Not Applicable
	"Marengo County, AL"	"01091"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	14	Not Applicable	Not Applicable
	"Marengo County, AL"	"01091"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	10	Not Applicable	Not Applicable
	"Marion County, AL"	"01093"	"2020"	"2020"	"Dec., 2020"	"2020/12"	18	Not Applicable	Not Applicable
	"Marion County, AL"	"01093"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	24	Not Applicable	Not Applicable
	"Marion County, AL"	"01093"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	13	Not Applicable	Not Applicable
	"Marion County, AL"	"01093"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	17	Not Applicable	Not Applicable
	"Marion County, AL"	"01093"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	12	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2020"	"2020"	"Jul., 2020"	"2020/07"	28	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2020"	"2020"	"Aug., 2020"	"2020/08"	12	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2020"	"2020"	"Sep., 2020"	"2020/09"	10	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2020"	"2020"	"Oct., 2020"	"2020/10"	13	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2020"	"2020"	"Nov., 2020"	"2020/11"	24	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2020"	"2020"	"Dec., 2020"	"2020/12"	49	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	37	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	12	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	29	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	35	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	12	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	17	Not Applicable	Not Applicable
	"Marshall County, AL"	"01095"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	22	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2020"	"2020"	"Apr., 2020"	"2020/04"	54	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2020"	"2020"	"May, 2020"	"2020/05"	79	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2020"	"2020"	"Jun., 2020"	"2020/06"	24	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2020"	"2020"	"Jul., 2020"	"2020/07"	60	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2020"	"2020"	"Aug., 2020"	"2020/08"	81	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2020"	"2020"	"Sep., 2020"	"2020/09"	49	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2020"	"2020"	"Oct., 2020"	"2020/10"	32	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2020"	"2020"	"Nov., 2020"	"2020/11"	31	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2020"	"2020"	"Dec., 2020"	"2020/12"	59	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	134	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	83	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	46	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	11	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	14	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	38	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	259	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	175	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	55	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	18	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	88	Not Applicable	Not Applicable
	"Mobile County, AL"	"01097"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	82	Not Applicable	Not Applicable
	"Monroe County, AL"	"01099"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	14	Not Applicable	Not Applicable
	"Monroe County, AL"	"01099"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	15	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2020"	"2020"	"Apr., 2020"	"2020/04"	10	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2020"	"2020"	"May, 2020"	"2020/05"	40	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2020"	"2020"	"Jun., 2020"	"2020/06"	67	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2020"	"2020"	"Jul., 2020"	"2020/07"	35	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2020"	"2020"	"Aug., 2020"	"2020/08"	38	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2020"	"2020"	"Sep., 2020"	"2020/09"	22	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2020"	"2020"	"Oct., 2020"	"2020/10"	19	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2020"	"2020"	"Nov., 2020"	"2020/11"	38	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2020"	"2020"	"Dec., 2020"	"2020/12"	67	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	92	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	53	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	27	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	22	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	11	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	10	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	42	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	57	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	47	Not Applicable	Not Applicable
	"Montgomery County, AL"	"01101"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	10	Not Applicable	Not Applicable
