"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Catoosa County, GA"	"13047"	2102	Not Applicable	Not Applicable
	"Charlton County, GA"	"13049"	425	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	7762	Not Applicable	Not Applicable
	"Chattahoochee County, GA"	"13053"	104	Not Applicable	Not Applicable
	"Chattooga County, GA"	"13055"	1020	Not Applicable	Not Applicable
	"Cherokee County, GA"	"13057"	5343	Not Applicable	Not Applicable
	"Clarke County, GA"	"13059"	2315	Not Applicable	Not Applicable
	"Clay County, GA"	"13061"	121	Not Applicable	Not Applicable
	"Clayton County, GA"	"13063"	6051	Not Applicable	Not Applicable
	"Clinch County, GA"	"13065"	256	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	13866	Not Applicable	Not Applicable
	"Coffee County, GA"	"13069"	1368	Not Applicable	Not Applicable
	"Colquitt County, GA"	"13071"	1561	Not Applicable	Not Applicable
	"Columbia County, GA"	"13073"	3219	Not Applicable	Not Applicable
	"Cook County, GA"	"13075"	625	Not Applicable	Not Applicable
	"Coweta County, GA"	"13077"	3598	Not Applicable	Not Applicable
	"Crawford County, GA"	"13079"	455	Not Applicable	Not Applicable
	"Crisp County, GA"	"13081"	843	Not Applicable	Not Applicable
	"Dade County, GA"	"13083"	598	Not Applicable	Not Applicable
	"Dawson County, GA"	"13085"	775	Not Applicable	Not Applicable
	"Decatur County, GA"	"13087"	1025	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	14491	Not Applicable	Not Applicable
	"Dodge County, GA"	"13091"	806	Not Applicable	Not Applicable
	"Dooly County, GA"	"13093"	439	Not Applicable	Not Applicable
	"Dougherty County, GA"	"13095"	3079	Not Applicable	Not Applicable
	"Douglas County, GA"	"13097"	3150	Not Applicable	Not Applicable
	"Early County, GA"	"13099"	482	Not Applicable	Not Applicable
	"Echols County, GA"	"13101"	88	Not Applicable	Not Applicable
	"Effingham County, GA"	"13103"	1536	Not Applicable	Not Applicable
	"Elbert County, GA"	"13105"	858	Not Applicable	Not Applicable
	"Emanuel County, GA"	"13107"	937	Not Applicable	Not Applicable
	"Evans County, GA"	"13109"	377	Not Applicable	Not Applicable
	"Fannin County, GA"	"13111"	1136	Not Applicable	Not Applicable
	"Fayette County, GA"	"13113"	2815	Not Applicable	Not Applicable
	"Floyd County, GA"	"13115"	3476	Not Applicable	Not Applicable
	"Forsyth County, GA"	"13117"	3941	Not Applicable	Not Applicable
	"Franklin County, GA"	"13119"	940	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	20844	Not Applicable	Not Applicable
	"Gilmer County, GA"	"13123"	1147	Not Applicable	Not Applicable
	"Glascock County, GA"	"13125"	125	Not Applicable	Not Applicable
	"Glynn County, GA"	"13127"	2819	Not Applicable	Not Applicable
	"Gordon County, GA"	"13129"	1838	Not Applicable	Not Applicable
	"Grady County, GA"	"13131"	830	Not Applicable	Not Applicable
	"Greene County, GA"	"13133"	662	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	14466	Not Applicable	Not Applicable
	"Habersham County, GA"	"13137"	1505	Not Applicable	Not Applicable
	"Hall County, GA"	"13139"	4981	Not Applicable	Not Applicable
	"Hancock County, GA"	"13141"	410	Not Applicable	Not Applicable
	"Haralson County, GA"	"13143"	1139	Not Applicable	Not Applicable
	"Harris County, GA"	"13145"	861	Not Applicable	Not Applicable
	"Hart County, GA"	"13147"	1007	Not Applicable	Not Applicable
	"Heard County, GA"	"13149"	416	Not Applicable	Not Applicable
	"Henry County, GA"	"13151"	5390	Not Applicable	Not Applicable
	"Houston County, GA"	"13153"	4038	Not Applicable	Not Applicable
	"Irwin County, GA"	"13155"	375	Not Applicable	Not Applicable
	"Jackson County, GA"	"13157"	2075	Not Applicable	Not Applicable
	"Jasper County, GA"	"13159"	492	Not Applicable	Not Applicable
	"Jeff Davis County, GA"	"13161"	529	Not Applicable	Not Applicable
	"Jefferson County, GA"	"13163"	710	Not Applicable	Not Applicable
	"Jenkins County, GA"	"13165"	329	Not Applicable	Not Applicable
	"Johnson County, GA"	"13167"	356	Not Applicable	Not Applicable
	"Jones County, GA"	"13169"	870	Not Applicable	Not Applicable
	"Lamar County, GA"	"13171"	699	Not Applicable	Not Applicable
	"Lanier County, GA"	"13173"	271	Not Applicable	Not Applicable
	"Laurens County, GA"	"13175"	1913	Not Applicable	Not Applicable
	"Lee County, GA"	"13177"	782	Not Applicable	Not Applicable
	"Liberty County, GA"	"13179"	1307	Not Applicable	Not Applicable
	"Lincoln County, GA"	"13181"	280	Not Applicable	Not Applicable
	"Long County, GA"	"13183"	336	Not Applicable	Not Applicable
	"Lowndes County, GA"	"13185"	3037	Not Applicable	Not Applicable
	"Lumpkin County, GA"	"13187"	955	Not Applicable	Not Applicable
	"McDuffie County, GA"	"13189"	760	Not Applicable	Not Applicable
	"McIntosh County, GA"	"13191"	482	Not Applicable	Not Applicable
	"Macon County, GA"	"13193"	441	Not Applicable	Not Applicable
	"Madison County, GA"	"13195"	951	Not Applicable	Not Applicable
	"Marion County, GA"	"13197"	287	Not Applicable	Not Applicable
	"Meriwether County, GA"	"13199"	908	Not Applicable	Not Applicable
	"Miller County, GA"	"13201"	283	Not Applicable	Not Applicable
	"Mitchell County, GA"	"13205"	781	Not Applicable	Not Applicable
	"Monroe County, GA"	"13207"	938	Not Applicable	Not Applicable
	"Montgomery County, GA"	"13209"	327	Not Applicable	Not Applicable
	"Morgan County, GA"	"13211"	662	Not Applicable	Not Applicable
	"Murray County, GA"	"13213"	1279	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	6088	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	2977	Not Applicable	Not Applicable
	"Oconee County, GA"	"13219"	875	Not Applicable	Not Applicable
	"Oglethorpe County, GA"	"13221"	472	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	3228	Not Applicable	Not Applicable
	"Peach County, GA"	"13225"	996	Not Applicable	Not Applicable
	"Pickens County, GA"	"13227"	1138	Not Applicable	Not Applicable
	"Pierce County, GA"	"13229"	790	Not Applicable	Not Applicable
	"Pike County, GA"	"13231"	634	Not Applicable	Not Applicable
	"Polk County, GA"	"13233"	1556	Not Applicable	Not Applicable
	"Pulaski County, GA"	"13235"	381	Not Applicable	Not Applicable
	"Putnam County, GA"	"13237"	858	Not Applicable	Not Applicable
	"Quitman County, GA"	"13239"	117	Not Applicable	Not Applicable
	"Rabun County, GA"	"13241"	679	Not Applicable	Not Applicable
	"Randolph County, GA"	"13243"	278	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	6361	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	2363	Not Applicable	Not Applicable
	"Schley County, GA"	"13249"	129	Not Applicable	Not Applicable
	"Screven County, GA"	"13251"	567	Not Applicable	Not Applicable
	"Seminole County, GA"	"13253"	382	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	2598	Not Applicable	Not Applicable
	"Stephens County, GA"	"13257"	1112	Not Applicable	Not Applicable
	"Stewart County, GA"	"13259"	193	Not Applicable	Not Applicable
	"Sumter County, GA"	"13261"	1035	Not Applicable	Not Applicable
	"Talbot County, GA"	"13263"	228	Not Applicable	Not Applicable
	"Taliaferro County, GA"	"13265"	83	Not Applicable	Not Applicable
	"Tattnall County, GA"	"13267"	771	Not Applicable	Not Applicable
	"Taylor County, GA"	"13269"	316	Not Applicable	Not Applicable
	"Telfair County, GA"	"13271"	486	Not Applicable	Not Applicable
	"Terrell County, GA"	"13273"	365	Not Applicable	Not Applicable
	"Thomas County, GA"	"13275"	1656	Not Applicable	Not Applicable
	"Tift County, GA"	"13277"	1352	Not Applicable	Not Applicable
	"Toombs County, GA"	"13279"	1087	Not Applicable	Not Applicable
	"Towns County, GA"	"13281"	592	Not Applicable	Not Applicable
	"Treutlen County, GA"	"13283"	291	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	2273	Not Applicable	Not Applicable
	"Turner County, GA"	"13287"	346	Not Applicable	Not Applicable
	"Twiggs County, GA"	"13289"	381	Not Applicable	Not Applicable
	"Union County, GA"	"13291"	1083	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	1244	Not Applicable	Not Applicable
	"Walker County, GA"	"13295"	2495	Not Applicable	Not Applicable
	"Walton County, GA"	"13297"	2907	Not Applicable	Not Applicable
	"Ware County, GA"	"13299"	1537	Not Applicable	Not Applicable
	"Warren County, GA"	"13301"	234	Not Applicable	Not Applicable
	"Washington County, GA"	"13303"	747	Not Applicable	Not Applicable
	"Wayne County, GA"	"13305"	1144	Not Applicable	Not Applicable
	"Webster County, GA"	"13307"	71	Not Applicable	Not Applicable
	"Wheeler County, GA"	"13309"	198	Not Applicable	Not Applicable
	"White County, GA"	"13311"	1065	Not Applicable	Not Applicable
	"Whitfield County, GA"	"13313"	2745	Not Applicable	Not Applicable
	"Wilcox County, GA"	"13315"	379	Not Applicable	Not Applicable
	"Wilkes County, GA"	"13317"	422	Not Applicable	Not Applicable
	"Wilkinson County, GA"	"13319"	415	Not Applicable	Not Applicable
	"Worth County, GA"	"13321"	748	Not Applicable	Not Applicable
	"Hawaii County, HI"	"15001"	5013	Not Applicable	Not Applicable
	"Honolulu County, HI"	"15003"	21740	Not Applicable	Not Applicable
	"Kalawao County, HI"	"15005"	0	Not Applicable	Not Applicable
	"Kauai County, HI"	"15007"	1521	Not Applicable	Not Applicable
	"Maui County, HI"	"15009"	3336	Not Applicable	Not Applicable
	"Ada County, ID"	"16001"	10059	Not Applicable	Not Applicable
	"Adams County, ID"	"16003"	141	Not Applicable	Not Applicable
	"Bannock County, ID"	"16005"	2250	Not Applicable	Not Applicable
	"Bear Lake County, ID"	"16007"	193	Not Applicable	Not Applicable
	"Benewah County, ID"	"16009"	361	Not Applicable	Not Applicable
	"Bingham County, ID"	"16011"	1206	Not Applicable	Not Applicable
	"Blaine County, ID"	"16013"	386	Not Applicable	Not Applicable
	"Boise County, ID"	"16015"	196	Not Applicable	Not Applicable
	"Bonner County, ID"	"16017"	1386	Not Applicable	Not Applicable
	"Bonneville County, ID"	"16019"	2712	Not Applicable	Not Applicable
	"Boundary County, ID"	"16021"	388	Not Applicable	Not Applicable
	"Butte County, ID"	"16023"	106	Not Applicable	Not Applicable
	"Camas County, ID"	"16025"	22	Not Applicable	Not Applicable
	"Canyon County, ID"	"16027"	5179	Not Applicable	Not Applicable
	"Caribou County, ID"	"16029"	203	Not Applicable	Not Applicable
	"Cassia County, ID"	"16031"	578	Not Applicable	Not Applicable
	"Clark County, ID"	"16033"	18	Not Applicable	Not Applicable
	"Clearwater County, ID"	"16035"	333	Not Applicable	Not Applicable
	"Custer County, ID"	"16037"	147	Not Applicable	Not Applicable
	"Elmore County, ID"	"16039"	623	Not Applicable	Not Applicable
	"Franklin County, ID"	"16041"	299	Not Applicable	Not Applicable
	"Fremont County, ID"	"16043"	374	Not Applicable	Not Applicable
	"Gem County, ID"	"16045"	691	Not Applicable	Not Applicable
	"Gooding County, ID"	"16047"	463	Not Applicable	Not Applicable
	"Idaho County, ID"	"16049"	586	Not Applicable	Not Applicable
	"Jefferson County, ID"	"16051"	581	Not Applicable	Not Applicable
	"Jerome County, ID"	"16053"	556	Not Applicable	Not Applicable
	"Kootenai County, ID"	"16055"	4603	Not Applicable	Not Applicable
	"Latah County, ID"	"16057"	715	Not Applicable	Not Applicable
	"Lemhi County, ID"	"16059"	336	Not Applicable	Not Applicable
	"Lewis County, ID"	"16061"	155	Not Applicable	Not Applicable
	"Lincoln County, ID"	"16063"	105	Not Applicable	Not Applicable
	"Madison County, ID"	"16065"	543	Not Applicable	Not Applicable
	"Minidoka County, ID"	"16067"	549	Not Applicable	Not Applicable
	"Nez Perce County, ID"	"16069"	1463	Not Applicable	Not Applicable
	"Oneida County, ID"	"16071"	135	Not Applicable	Not Applicable
	"Owyhee County, ID"	"16073"	344	Not Applicable	Not Applicable
	"Payette County, ID"	"16075"	764	Not Applicable	Not Applicable
	"Power County, ID"	"16077"	187	Not Applicable	Not Applicable
	"Shoshone County, ID"	"16079"	546	Not Applicable	Not Applicable
	"Teton County, ID"	"16081"	147	Not Applicable	Not Applicable
	"Twin Falls County, ID"	"16083"	2485	Not Applicable	Not Applicable
	"Valley County, ID"	"16085"	251	Not Applicable	Not Applicable
	"Washington County, ID"	"16087"	411	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	2259	Not Applicable	Not Applicable
	"Alexander County, IL"	"17003"	272	Not Applicable	Not Applicable
	"Bond County, IL"	"17005"	505	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	1236	Not Applicable	Not Applicable
	"Brown County, IL"	"17009"	167	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	1136	Not Applicable	Not Applicable
	"Calhoun County, IL"	"17013"	189	Not Applicable	Not Applicable
	"Carroll County, IL"	"17015"	609	Not Applicable	Not Applicable
	"Cass County, IL"	"17017"	368	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	3925	Not Applicable	Not Applicable
	"Christian County, IL"	"17021"	1221	Not Applicable	Not Applicable
	"Clark County, IL"	"17023"	556	Not Applicable	Not Applicable
	"Clay County, IL"	"17025"	480	Not Applicable	Not Applicable
	"Clinton County, IL"	"17027"	971	Not Applicable	Not Applicable
	"Coles County, IL"	"17029"	1513	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	122477	Not Applicable	Not Applicable
	"Crawford County, IL"	"17033"	634	Not Applicable	Not Applicable
	"Cumberland County, IL"	"17035"	350	Not Applicable	Not Applicable
	"DeKalb County, IL"	"17037"	2174	Not Applicable	Not Applicable
	"De Witt County, IL"	"17039"	558	Not Applicable	Not Applicable
	"Douglas County, IL"	"17041"	608	Not Applicable	Not Applicable
	"DuPage County, IL"	"17043"	18325	Not Applicable	Not Applicable
	"Edgar County, IL"	"17045"	691	Not Applicable	Not Applicable
	"Edwards County, IL"	"17047"	227	Not Applicable	Not Applicable
	"Effingham County, IL"	"17049"	1063	Not Applicable	Not Applicable
	"Fayette County, IL"	"17051"	657	Not Applicable	Not Applicable
	"Ford County, IL"	"17053"	584	Not Applicable	Not Applicable
	"Franklin County, IL"	"17055"	1585	Not Applicable	Not Applicable
	"Fulton County, IL"	"17057"	1322	Not Applicable	Not Applicable
	"Gallatin County, IL"	"17059"	222	Not Applicable	Not Applicable
	"Greene County, IL"	"17061"	480	Not Applicable	Not Applicable
	"Grundy County, IL"	"17063"	1343	Not Applicable	Not Applicable
	"Hamilton County, IL"	"17065"	295	Not Applicable	Not Applicable
	"Hancock County, IL"	"17067"	638	Not Applicable	Not Applicable
	"Hardin County, IL"	"17069"	194	Not Applicable	Not Applicable
	"Henderson County, IL"	"17071"	257	Not Applicable	Not Applicable
	"Henry County, IL"	"17073"	1560	Not Applicable	Not Applicable
	"Iroquois County, IL"	"17075"	1121	Not Applicable	Not Applicable
	"Jackson County, IL"	"17077"	1539	Not Applicable	Not Applicable
	"Jasper County, IL"	"17079"	314	Not Applicable	Not Applicable
	"Jefferson County, IL"	"17081"	1361	Not Applicable	Not Applicable
	"Jersey County, IL"	"17083"	780	Not Applicable	Not Applicable
	"Jo Daviess County, IL"	"17085"	709	Not Applicable	Not Applicable
	"Johnson County, IL"	"17087"	416	Not Applicable	Not Applicable
	"Kane County, IL"	"17089"	10126	Not Applicable	Not Applicable
	"Kankakee County, IL"	"17091"	3340	Not Applicable	Not Applicable
	"Kendall County, IL"	"17093"	1919	Not Applicable	Not Applicable
	"Knox County, IL"	"17095"	1922	Not Applicable	Not Applicable
	"Lake County, IL"	"17097"	13745	Not Applicable	Not Applicable
	"LaSalle County, IL"	"17099"	3652	Not Applicable	Not Applicable
	"Lawrence County, IL"	"17101"	494	Not Applicable	Not Applicable
	"Lee County, IL"	"17103"	1073	Not Applicable	Not Applicable
	"Livingston County, IL"	"17105"	1239	Not Applicable	Not Applicable
	"Logan County, IL"	"17107"	941	Not Applicable	Not Applicable
	"McDonough County, IL"	"17109"	867	Not Applicable	Not Applicable
	"McHenry County, IL"	"17111"	6434	Not Applicable	Not Applicable
	"McLean County, IL"	"17113"	3568	Not Applicable	Not Applicable
	"Macon County, IL"	"17115"	3617	Not Applicable	Not Applicable
	"Macoupin County, IL"	"17117"	1648	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	8490	Not Applicable	Not Applicable
	"Marion County, IL"	"17121"	1547	Not Applicable	Not Applicable
	"Marshall County, IL"	"17123"	458	Not Applicable	Not Applicable
	"Mason County, IL"	"17125"	549	Not Applicable	Not Applicable
	"Massac County, IL"	"17127"	603	Not Applicable	Not Applicable
	"Menard County, IL"	"17129"	378	Not Applicable	Not Applicable
	"Mercer County, IL"	"17131"	549	Not Applicable	Not Applicable
	"Monroe County, IL"	"17133"	889	Not Applicable	Not Applicable
	"Montgomery County, IL"	"17135"	1081	Not Applicable	Not Applicable
	"Morgan County, IL"	"17137"	1158	Not Applicable	Not Applicable
	"Moultrie County, IL"	"17139"	527	Not Applicable	Not Applicable
	"Ogle County, IL"	"17141"	1495	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	5248	Not Applicable	Not Applicable
	"Perry County, IL"	"17145"	712	Not Applicable	Not Applicable
	"Piatt County, IL"	"17147"	500	Not Applicable	Not Applicable
	"Pike County, IL"	"17149"	607	Not Applicable	Not Applicable
	"Pope County, IL"	"17151"	147	Not Applicable	Not Applicable
	"Pulaski County, IL"	"17153"	255	Not Applicable	Not Applicable
	"Putnam County, IL"	"17155"	142	Not Applicable	Not Applicable
	"Randolph County, IL"	"17157"	1059	Not Applicable	Not Applicable
	"Richland County, IL"	"17159"	653	Not Applicable	Not Applicable
	"Rock Island County, IL"	"17161"	4600	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	7667	Not Applicable	Not Applicable
	"Saline County, IL"	"17165"	989	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	5504	Not Applicable	Not Applicable
	"Schuyler County, IL"	"17169"	258	Not Applicable	Not Applicable
	"Scott County, IL"	"17171"	179	Not Applicable	Not Applicable
	"Shelby County, IL"	"17173"	747	Not Applicable	Not Applicable
	"Stark County, IL"	"17175"	220	Not Applicable	Not Applicable
	"Stephenson County, IL"	"17177"	1668	Not Applicable	Not Applicable
