"Notes"	"Month"	"Month Code"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Apr., 2020"	"2020/04"	"Prince George's County, MD"	"24033"	341	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"St. Mary's County, MD"	"24037"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Baltimore city, MD"	"24510"	116	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Barnstable County, MA"	"25001"	49	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Berkshire County, MA"	"25003"	29	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Bristol County, MA"	"25005"	180	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Essex County, MA"	"25009"	497	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Franklin County, MA"	"25011"	28	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Hampden County, MA"	"25013"	330	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Hampshire County, MA"	"25015"	39	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Middlesex County, MA"	"25017"	930	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Norfolk County, MA"	"25021"	460	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Plymouth County, MA"	"25023"	298	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Suffolk County, MA"	"25025"	595	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Worcester County, MA"	"25027"	290	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Branch County, MI"	"26023"	17	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Calhoun County, MI"	"26025"	16	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Genesee County, MI"	"26049"	170	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Hillsdale County, MI"	"26059"	16	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Ingham County, MI"	"26065"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Jackson County, MI"	"26075"	30	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Kalamazoo County, MI"	"26077"	17	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Kent County, MI"	"26081"	34	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Lapeer County, MI"	"26087"	22	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Livingston County, MI"	"26093"	20	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Macomb County, MI"	"26099"	546	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Monroe County, MI"	"26115"	17	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Muskegon County, MI"	"26121"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Oakland County, MI"	"26125"	613	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Ottawa County, MI"	"26139"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Saginaw County, MI"	"26145"	47	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"St. Clair County, MI"	"26147"	21	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Shiawassee County, MI"	"26155"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Tuscola County, MI"	"26157"	11	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Washtenaw County, MI"	"26161"	66	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Wayne County, MI"	"26163"	1616	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Anoka County, MN"	"27003"	21	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Clay County, MN"	"27027"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Hennepin County, MN"	"27053"	233	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Ramsey County, MN"	"27123"	37	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"St. Louis County, MN"	"27137"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Washington County, MN"	"27163"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Winona County, MN"	"27169"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Forrest County, MS"	"28035"	11	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Lauderdale County, MS"	"28075"	27	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Leflore County, MS"	"28083"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Lincoln County, MS"	"28085"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Monroe County, MS"	"28095"	17	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Pearl River County, MS"	"28109"	22	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Jackson County, MO"	"29095"	23	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Jefferson County, MO"	"29099"	18	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"St. Charles County, MO"	"29183"	33	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"St. Louis County, MO"	"29189"	234	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"St. Louis city, MO"	"29510"	69	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Douglas County, NE"	"31055"	16	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Hall County, NE"	"31079"	28	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Hamilton County, NE"	"31081"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Clark County, NV"	"32003"	174	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Washoe County, NV"	"32031"	31	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Hillsborough County, NH"	"33011"	37	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Rockingham County, NH"	"33015"	45	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Atlantic County, NJ"	"34001"	38	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Bergen County, NJ"	"34003"	1163	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Burlington County, NJ"	"34005"	175	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Camden County, NJ"	"34007"	180	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Cape May County, NJ"	"34009"	19	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Cumberland County, NJ"	"34011"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Essex County, NJ"	"34013"	1293	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Gloucester County, NJ"	"34015"	64	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Hudson County, NJ"	"34017"	923	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Hunterdon County, NJ"	"34019"	93	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Mercer County, NJ"	"34021"	257	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Middlesex County, NJ"	"34023"	767	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Monmouth County, NJ"	"34025"	393	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Morris County, NJ"	"34027"	506	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Ocean County, NJ"	"34029"	430	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Passaic County, NJ"	"34031"	748	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Salem County, NJ"	"34033"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Somerset County, NJ"	"34035"	309	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Sussex County, NJ"	"34037"	155	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Union County, NJ"	"34039"	845	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Warren County, NJ"	"34041"	82	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Bernalillo County, NM"	"35001"	25	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"McKinley County, NM"	"35031"	27	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Sandoval County, NM"	"35043"	14	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"San Juan County, NM"	"35045"	58	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Albany County, NY"	"36001"	49	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Bronx County, NY"	"36005"	2992	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Broome County, NY"	"36007"	23	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Columbia County, NY"	"36021"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Dutchess County, NY"	"36027"	94	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Erie County, NY"	"36029"	266	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Kings County, NY"	"36047"	4569	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Monroe County, NY"	"36055"	127	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Nassau County, NY"	"36059"	1786	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"New York County, NY"	"36061"	1841	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Niagara County, NY"	"36063"	36	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Oneida County, NY"	"36065"	19	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Onondaga County, NY"	"36067"	46	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Ontario County, NY"	"36069"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Orange County, NY"	"36071"	318	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Orleans County, NY"	"36073"	11	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Putnam County, NY"	"36079"	61	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Queens County, NY"	"36081"	4543	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Rensselaer County, NY"	"36083"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Richmond County, NY"	"36085"	645	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Rockland County, NY"	"36087"	514	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Saratoga County, NY"	"36091"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Schenectady County, NY"	"36093"	21	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Steuben County, NY"	"36101"	38	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Suffolk County, NY"	"36103"	1604	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Sullivan County, NY"	"36105"	22	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Tioga County, NY"	"36107"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Ulster County, NY"	"36111"	40	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Warren County, NY"	"36113"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Westchester County, NY"	"36119"	1156	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Chatham County, NC"	"37037"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Cumberland County, NC"	"37051"	11	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Durham County, NC"	"37063"	28	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Franklin County, NC"	"37069"	16	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Guilford County, NC"	"37081"	32	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Henderson County, NC"	"37089"	18	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Iredell County, NC"	"37097"	11	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Johnston County, NC"	"37101"	11	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Mecklenburg County, NC"	"37119"	39	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Orange County, NC"	"37135"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Rowan County, NC"	"37159"	17	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Union County, NC"	"37179"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Wake County, NC"	"37183"	26	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Wayne County, NC"	"37191"	11	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Cass County, ND"	"38017"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Allen County, OH"	"39003"	18	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Ashtabula County, OH"	"39007"	14	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Butler County, OH"	"39017"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Columbiana County, OH"	"39029"	27	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Cuyahoga County, OH"	"39035"	116	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Franklin County, OH"	"39049"	74	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Geauga County, OH"	"39055"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Hamilton County, OH"	"39061"	70	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Lorain County, OH"	"39093"	26	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Lucas County, OH"	"39095"	118	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Mahoning County, OH"	"39099"	80	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Medina County, OH"	"39103"	16	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Miami County, OH"	"39109"	14	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Pickaway County, OH"	"39129"	20	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Portage County, OH"	"39133"	33	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Stark County, OH"	"39151"	47	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Summit County, OH"	"39153"	73	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Trumbull County, OH"	"39155"	34	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Washington County, OH"	"39167"	11	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Wayne County, OH"	"39169"	34	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Wood County, OH"	"39173"	20	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Cleveland County, OK"	"40027"	22	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Delaware County, OK"	"40041"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Oklahoma County, OK"	"40109"	20	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Tulsa County, OK"	"40143"	26	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Wagoner County, OK"	"40145"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Washington County, OK"	"40147"	18	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Marion County, OR"	"41047"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Multnomah County, OR"	"41051"	48	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Allegheny County, PA"	"42003"	114	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Beaver County, PA"	"42007"	55	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Berks County, PA"	"42011"	168	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Bucks County, PA"	"42017"	275	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Carbon County, PA"	"42025"	17	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Chester County, PA"	"42029"	156	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Columbia County, PA"	"42037"	22	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Cumberland County, PA"	"42041"	28	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Dauphin County, PA"	"42043"	32	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Delaware County, PA"	"42045"	351	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Franklin County, PA"	"42055"	13	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Lackawanna County, PA"	"42069"	81	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Lancaster County, PA"	"42071"	187	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Lebanon County, PA"	"42075"	13	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Lehigh County, PA"	"42077"	108	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Luzerne County, PA"	"42079"	91	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Monroe County, PA"	"42089"	67	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Montgomery County, PA"	"42091"	400	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Northampton County, PA"	"42095"	91	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Philadelphia County, PA"	"42101"	871	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Pike County, PA"	"42103"	20	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Susquehanna County, PA"	"42115"	13	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Westmoreland County, PA"	"42129"	31	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"York County, PA"	"42133"	13	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Kent County, RI"	"44003"	40	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Providence County, RI"	"44007"	234	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Washington County, RI"	"44009"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Anderson County, SC"	"45007"	11	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Charleston County, SC"	"45019"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Clarendon County, SC"	"45027"	17	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Florence County, SC"	"45041"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Greenville County, SC"	"45045"	31	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Horry County, SC"	"45051"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Lexington County, SC"	"45063"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Richland County, SC"	"45079"	33	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Spartanburg County, SC"	"45083"	13	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Sumter County, SC"	"45085"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Minnehaha County, SD"	"46099"	16	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Davidson County, TN"	"47037"	28	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Shelby County, TN"	"47157"	44	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Sumner County, TN"	"47165"	28	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Bexar County, TX"	"48029"	42	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Brazos County, TX"	"48041"	11	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Cameron County, TX"	"48061"	21	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Collin County, TX"	"48085"	20	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Dallas County, TX"	"48113"	102	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Denton County, TX"	"48121"	17	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"El Paso County, TX"	"48141"	24	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Fort Bend County, TX"	"48157"	24	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Galveston County, TX"	"48167"	27	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Harris County, TX"	"48201"	163	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Jefferson County, TX"	"48245"	22	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Lubbock County, TX"	"48303"	29	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Montgomery County, TX"	"48339"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Tarrant County, TX"	"48439"	61	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Travis County, TX"	"48453"	46	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Walker County, TX"	"48471"	13	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Washington County, TX"	"48477"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Webb County, TX"	"48479"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Williamson County, TX"	"48491"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Salt Lake County, UT"	"49035"	25	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Chittenden County, VT"	"50007"	20	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Arlington County, VA"	"51013"	46	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Chesterfield County, VA"	"51041"	31	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Fairfax County, VA"	"51059"	187	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Hanover County, VA"	"51085"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Henrico County, VA"	"51087"	75	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Loudoun County, VA"	"51107"	30	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Mecklenburg County, VA"	"51117"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Prince William County, VA"	"51153"	35	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Alexandria city, VA"	"51510"	26	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Chesapeake city, VA"	"51550"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Harrisonburg city, VA"	"51660"	17	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Newport News city, VA"	"51700"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Portsmouth city, VA"	"51740"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Richmond city, VA"	"51760"	27	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Suffolk city, VA"	"51800"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Virginia Beach city, VA"	"51810"	15	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Benton County, WA"	"53005"	26	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Clark County, WA"	"53011"	12	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Franklin County, WA"	"53021"	10	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"King County, WA"	"53033"	246	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Pierce County, WA"	"53053"	39	Not Applicable	Not Applicable
	"Apr., 2020"	"2020/04"	"Snohomish County, WA"	"53061"	64	Not Applicable	Not Applicable
