"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Cochise County, AZ"	"04003"	"2022 (provisional)"	"2022"	93	Not Applicable	Not Applicable
	"Coconino County, AZ"	"04005"	"2020"	"2020"	207	Not Applicable	Not Applicable
	"Coconino County, AZ"	"04005"	"2021"	"2021"	186	Not Applicable	Not Applicable
	"Coconino County, AZ"	"04005"	"2022 (provisional)"	"2022"	51	Not Applicable	Not Applicable
	"Gila County, AZ"	"04007"	"2020"	"2020"	118	Not Applicable	Not Applicable
	"Gila County, AZ"	"04007"	"2021"	"2021"	157	Not Applicable	Not Applicable
	"Gila County, AZ"	"04007"	"2022 (provisional)"	"2022"	52	Not Applicable	Not Applicable
	"Graham County, AZ"	"04009"	"2020"	"2020"	50	Not Applicable	Not Applicable
	"Graham County, AZ"	"04009"	"2021"	"2021"	88	Not Applicable	Not Applicable
	"Graham County, AZ"	"04009"	"2022 (provisional)"	"2022"	18	Not Applicable	Not Applicable
	"Greenlee County, AZ"	"04011"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Greenlee County, AZ"	"04011"	"2021"	"2021"	25	Not Applicable	Not Applicable
	"Greenlee County, AZ"	"04011"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"La Paz County, AZ"	"04012"	"2020"	"2020"	32	Not Applicable	Not Applicable
	"La Paz County, AZ"	"04012"	"2021"	"2021"	68	Not Applicable	Not Applicable
	"La Paz County, AZ"	"04012"	"2022 (provisional)"	"2022"	28	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	4403	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021"	"2021"	6762	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2022 (provisional)"	"2022"	2084	Not Applicable	Not Applicable
	"Mohave County, AZ"	"04015"	"2020"	"2020"	326	Not Applicable	Not Applicable
	"Mohave County, AZ"	"04015"	"2021"	"2021"	769	Not Applicable	Not Applicable
	"Mohave County, AZ"	"04015"	"2022 (provisional)"	"2022"	228	Not Applicable	Not Applicable
	"Navajo County, AZ"	"04017"	"2020"	"2020"	365	Not Applicable	Not Applicable
	"Navajo County, AZ"	"04017"	"2021"	"2021"	368	Not Applicable	Not Applicable
	"Navajo County, AZ"	"04017"	"2022 (provisional)"	"2022"	108	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2020"	"2020"	1182	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2021"	"2021"	1745	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2022 (provisional)"	"2022"	504	Not Applicable	Not Applicable
	"Pinal County, AZ"	"04021"	"2020"	"2020"	389	Not Applicable	Not Applicable
	"Pinal County, AZ"	"04021"	"2021"	"2021"	880	Not Applicable	Not Applicable
	"Pinal County, AZ"	"04021"	"2022 (provisional)"	"2022"	275	Not Applicable	Not Applicable
	"Santa Cruz County, AZ"	"04023"	"2020"	"2020"	103	Not Applicable	Not Applicable
	"Santa Cruz County, AZ"	"04023"	"2021"	"2021"	79	Not Applicable	Not Applicable
	"Santa Cruz County, AZ"	"04023"	"2022 (provisional)"	"2022"	21	Not Applicable	Not Applicable
	"Yavapai County, AZ"	"04025"	"2020"	"2020"	252	Not Applicable	Not Applicable
	"Yavapai County, AZ"	"04025"	"2021"	"2021"	597	Not Applicable	Not Applicable
	"Yavapai County, AZ"	"04025"	"2022 (provisional)"	"2022"	174	Not Applicable	Not Applicable
	"Yuma County, AZ"	"04027"	"2020"	"2020"	544	Not Applicable	Not Applicable
	"Yuma County, AZ"	"04027"	"2021"	"2021"	400	Not Applicable	Not Applicable
	"Yuma County, AZ"	"04027"	"2022 (provisional)"	"2022"	162	Not Applicable	Not Applicable
	"Arkansas County, AR"	"05001"	"2020"	"2020"	22	Not Applicable	Not Applicable
	"Arkansas County, AR"	"05001"	"2021"	"2021"	30	Not Applicable	Not Applicable
	"Arkansas County, AR"	"05001"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Ashley County, AR"	"05003"	"2020"	"2020"	21	Not Applicable	Not Applicable
	"Ashley County, AR"	"05003"	"2021"	"2021"	37	Not Applicable	Not Applicable
	"Ashley County, AR"	"05003"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Baxter County, AR"	"05005"	"2020"	"2020"	75	Not Applicable	Not Applicable
	"Baxter County, AR"	"05005"	"2021"	"2021"	125	Not Applicable	Not Applicable
	"Baxter County, AR"	"05005"	"2022 (provisional)"	"2022"	35	Not Applicable	Not Applicable
	"Benton County, AR"	"05007"	"2020"	"2020"	282	Not Applicable	Not Applicable
	"Benton County, AR"	"05007"	"2021"	"2021"	372	Not Applicable	Not Applicable
	"Benton County, AR"	"05007"	"2022 (provisional)"	"2022"	149	Not Applicable	Not Applicable
	"Boone County, AR"	"05009"	"2020"	"2020"	63	Not Applicable	Not Applicable
	"Boone County, AR"	"05009"	"2021"	"2021"	68	Not Applicable	Not Applicable
	"Boone County, AR"	"05009"	"2022 (provisional)"	"2022"	24	Not Applicable	Not Applicable
	"Bradley County, AR"	"05011"	"2020"	"2020"	27	Not Applicable	Not Applicable
	"Bradley County, AR"	"05011"	"2021"	"2021"	18	Not Applicable	Not Applicable
	"Bradley County, AR"	"05011"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Calhoun County, AR"	"05013"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Calhoun County, AR"	"05013"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Calhoun County, AR"	"05013"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Carroll County, AR"	"05015"	"2020"	"2020"	38	Not Applicable	Not Applicable
	"Carroll County, AR"	"05015"	"2021"	"2021"	40	Not Applicable	Not Applicable
	"Carroll County, AR"	"05015"	"2022 (provisional)"	"2022"	23	Not Applicable	Not Applicable
	"Chicot County, AR"	"05017"	"2020"	"2020"	25	Not Applicable	Not Applicable
	"Chicot County, AR"	"05017"	"2021"	"2021"	13	Not Applicable	Not Applicable
	"Chicot County, AR"	"05017"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Clark County, AR"	"05019"	"2020"	"2020"	18	Not Applicable	Not Applicable
	"Clark County, AR"	"05019"	"2021"	"2021"	35	Not Applicable	Not Applicable
	"Clark County, AR"	"05019"	"2022 (provisional)"	"2022"	10	Not Applicable	Not Applicable
	"Clay County, AR"	"05021"	"2020"	"2020"	27	Not Applicable	Not Applicable
	"Clay County, AR"	"05021"	"2021"	"2021"	41	Not Applicable	Not Applicable
	"Clay County, AR"	"05021"	"2022 (provisional)"	"2022"	12	Not Applicable	Not Applicable
	"Cleburne County, AR"	"05023"	"2020"	"2020"	38	Not Applicable	Not Applicable
	"Cleburne County, AR"	"05023"	"2021"	"2021"	61	Not Applicable	Not Applicable
	"Cleburne County, AR"	"05023"	"2022 (provisional)"	"2022"	29	Not Applicable	Not Applicable
	"Cleveland County, AR"	"05025"	"2020"	"2020"	20	Not Applicable	Not Applicable
	"Cleveland County, AR"	"05025"	"2021"	"2021"	11	Not Applicable	Not Applicable
	"Cleveland County, AR"	"05025"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Columbia County, AR"	"05027"	"2020"	"2020"	30	Not Applicable	Not Applicable
	"Columbia County, AR"	"05027"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Columbia County, AR"	"05027"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Conway County, AR"	"05029"	"2020"	"2020"	11	Not Applicable	Not Applicable
	"Conway County, AR"	"05029"	"2021"	"2021"	27	Not Applicable	Not Applicable
	"Conway County, AR"	"05029"	"2022 (provisional)"	"2022"	10	Not Applicable	Not Applicable
	"Craighead County, AR"	"05031"	"2020"	"2020"	99	Not Applicable	Not Applicable
	"Craighead County, AR"	"05031"	"2021"	"2021"	104	Not Applicable	Not Applicable
	"Craighead County, AR"	"05031"	"2022 (provisional)"	"2022"	42	Not Applicable	Not Applicable
	"Crawford County, AR"	"05033"	"2020"	"2020"	56	Not Applicable	Not Applicable
	"Crawford County, AR"	"05033"	"2021"	"2021"	124	Not Applicable	Not Applicable
	"Crawford County, AR"	"05033"	"2022 (provisional)"	"2022"	46	Not Applicable	Not Applicable
	"Crittenden County, AR"	"05035"	"2020"	"2020"	68	Not Applicable	Not Applicable
	"Crittenden County, AR"	"05035"	"2021"	"2021"	87	Not Applicable	Not Applicable
	"Crittenden County, AR"	"05035"	"2022 (provisional)"	"2022"	23	Not Applicable	Not Applicable
	"Cross County, AR"	"05037"	"2020"	"2020"	29	Not Applicable	Not Applicable
	"Cross County, AR"	"05037"	"2021"	"2021"	29	Not Applicable	Not Applicable
	"Cross County, AR"	"05037"	"2022 (provisional)"	"2022"	12	Not Applicable	Not Applicable
	"Dallas County, AR"	"05039"	"2020"	"2020"	14	Not Applicable	Not Applicable
	"Dallas County, AR"	"05039"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Dallas County, AR"	"05039"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Desha County, AR"	"05041"	"2020"	"2020"	13	Not Applicable	Not Applicable
	"Desha County, AR"	"05041"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Desha County, AR"	"05041"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Drew County, AR"	"05043"	"2020"	"2020"	23	Not Applicable	Not Applicable
	"Drew County, AR"	"05043"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Drew County, AR"	"05043"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Faulkner County, AR"	"05045"	"2020"	"2020"	70	Not Applicable	Not Applicable
	"Faulkner County, AR"	"05045"	"2021"	"2021"	117	Not Applicable	Not Applicable
	"Faulkner County, AR"	"05045"	"2022 (provisional)"	"2022"	70	Not Applicable	Not Applicable
	"Franklin County, AR"	"05047"	"2020"	"2020"	22	Not Applicable	Not Applicable
	"Franklin County, AR"	"05047"	"2021"	"2021"	31	Not Applicable	Not Applicable
	"Franklin County, AR"	"05047"	"2022 (provisional)"	"2022"	15	Not Applicable	Not Applicable
	"Fulton County, AR"	"05049"	"2020"	"2020"	35	Not Applicable	Not Applicable
	"Fulton County, AR"	"05049"	"2021"	"2021"	43	Not Applicable	Not Applicable
	"Fulton County, AR"	"05049"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Garland County, AR"	"05051"	"2020"	"2020"	137	Not Applicable	Not Applicable
	"Garland County, AR"	"05051"	"2021"	"2021"	229	Not Applicable	Not Applicable
	"Garland County, AR"	"05051"	"2022 (provisional)"	"2022"	65	Not Applicable	Not Applicable
	"Grant County, AR"	"05053"	"2020"	"2020"	14	Not Applicable	Not Applicable
	"Grant County, AR"	"05053"	"2021"	"2021"	39	Not Applicable	Not Applicable
	"Grant County, AR"	"05053"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Greene County, AR"	"05055"	"2020"	"2020"	56	Not Applicable	Not Applicable
	"Greene County, AR"	"05055"	"2021"	"2021"	73	Not Applicable	Not Applicable
	"Greene County, AR"	"05055"	"2022 (provisional)"	"2022"	25	Not Applicable	Not Applicable
	"Hempstead County, AR"	"05057"	"2020"	"2020"	20	Not Applicable	Not Applicable
	"Hempstead County, AR"	"05057"	"2021"	"2021"	29	Not Applicable	Not Applicable
	"Hempstead County, AR"	"05057"	"2022 (provisional)"	"2022"	19	Not Applicable	Not Applicable
	"Hot Spring County, AR"	"05059"	"2020"	"2020"	51	Not Applicable	Not Applicable
	"Hot Spring County, AR"	"05059"	"2021"	"2021"	53	Not Applicable	Not Applicable
	"Hot Spring County, AR"	"05059"	"2022 (provisional)"	"2022"	24	Not Applicable	Not Applicable
	"Howard County, AR"	"05061"	"2020"	"2020"	18	Not Applicable	Not Applicable
	"Howard County, AR"	"05061"	"2021"	"2021"	14	Not Applicable	Not Applicable
	"Howard County, AR"	"05061"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Independence County, AR"	"05063"	"2020"	"2020"	72	Not Applicable	Not Applicable
	"Independence County, AR"	"05063"	"2021"	"2021"	76	Not Applicable	Not Applicable
	"Independence County, AR"	"05063"	"2022 (provisional)"	"2022"	32	Not Applicable	Not Applicable
	"Izard County, AR"	"05065"	"2020"	"2020"	10	Not Applicable	Not Applicable
	"Izard County, AR"	"05065"	"2021"	"2021"	35	Not Applicable	Not Applicable
	"Izard County, AR"	"05065"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Jackson County, AR"	"05067"	"2020"	"2020"	22	Not Applicable	Not Applicable
	"Jackson County, AR"	"05067"	"2021"	"2021"	22	Not Applicable	Not Applicable
	"Jackson County, AR"	"05067"	"2022 (provisional)"	"2022"	19	Not Applicable	Not Applicable
	"Jefferson County, AR"	"05069"	"2020"	"2020"	132	Not Applicable	Not Applicable
	"Jefferson County, AR"	"05069"	"2021"	"2021"	102	Not Applicable	Not Applicable
	"Jefferson County, AR"	"05069"	"2022 (provisional)"	"2022"	32	Not Applicable	Not Applicable
	"Johnson County, AR"	"05071"	"2020"	"2020"	20	Not Applicable	Not Applicable
	"Johnson County, AR"	"05071"	"2021"	"2021"	46	Not Applicable	Not Applicable
	"Johnson County, AR"	"05071"	"2022 (provisional)"	"2022"	19	Not Applicable	Not Applicable
	"Lafayette County, AR"	"05073"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Lafayette County, AR"	"05073"	"2021"	"2021"	13	Not Applicable	Not Applicable
	"Lafayette County, AR"	"05073"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Lawrence County, AR"	"05075"	"2020"	"2020"	32	Not Applicable	Not Applicable
	"Lawrence County, AR"	"05075"	"2021"	"2021"	18	Not Applicable	Not Applicable
	"Lawrence County, AR"	"05075"	"2022 (provisional)"	"2022"	19	Not Applicable	Not Applicable
	"Lee County, AR"	"05077"	"2020"	"2020"	17	Not Applicable	Not Applicable
	"Lee County, AR"	"05077"	"2021"	"2021"	27	Not Applicable	Not Applicable
	"Lee County, AR"	"05077"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Lincoln County, AR"	"05079"	"2020"	"2020"	27	Not Applicable	Not Applicable
	"Lincoln County, AR"	"05079"	"2021"	"2021"	28	Not Applicable	Not Applicable
	"Lincoln County, AR"	"05079"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Little River County, AR"	"05081"	"2020"	"2020"	28	Not Applicable	Not Applicable
	"Little River County, AR"	"05081"	"2021"	"2021"	35	Not Applicable	Not Applicable
	"Little River County, AR"	"05081"	"2022 (provisional)"	"2022"	20	Not Applicable	Not Applicable
	"Logan County, AR"	"05083"	"2020"	"2020"	12	Not Applicable	Not Applicable
	"Logan County, AR"	"05083"	"2021"	"2021"	37	Not Applicable	Not Applicable
	"Logan County, AR"	"05083"	"2022 (provisional)"	"2022"	15	Not Applicable	Not Applicable
	"Lonoke County, AR"	"05085"	"2020"	"2020"	75	Not Applicable	Not Applicable
	"Lonoke County, AR"	"05085"	"2021"	"2021"	85	Not Applicable	Not Applicable
	"Lonoke County, AR"	"05085"	"2022 (provisional)"	"2022"	39	Not Applicable	Not Applicable
	"Madison County, AR"	"05087"	"2020"	"2020"	10	Not Applicable	Not Applicable
	"Madison County, AR"	"05087"	"2021"	"2021"	32	Not Applicable	Not Applicable
	"Madison County, AR"	"05087"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Marion County, AR"	"05089"	"2020"	"2020"	23	Not Applicable	Not Applicable
	"Marion County, AR"	"05089"	"2021"	"2021"	43	Not Applicable	Not Applicable
	"Marion County, AR"	"05089"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Miller County, AR"	"05091"	"2020"	"2020"	61	Not Applicable	Not Applicable
	"Miller County, AR"	"05091"	"2021"	"2021"	102	Not Applicable	Not Applicable
	"Miller County, AR"	"05091"	"2022 (provisional)"	"2022"	25	Not Applicable	Not Applicable
	"Mississippi County, AR"	"05093"	"2020"	"2020"	82	Not Applicable	Not Applicable
	"Mississippi County, AR"	"05093"	"2021"	"2021"	61	Not Applicable	Not Applicable
	"Mississippi County, AR"	"05093"	"2022 (provisional)"	"2022"	50	Not Applicable	Not Applicable
	"Monroe County, AR"	"05095"	"2020"	"2020"	11	Not Applicable	Not Applicable
	"Monroe County, AR"	"05095"	"2021"	"2021"	20	Not Applicable	Not Applicable
	"Monroe County, AR"	"05095"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Montgomery County, AR"	"05097"	"2020"	"2020"	21	Not Applicable	Not Applicable
	"Montgomery County, AR"	"05097"	"2021"	"2021"	34	Not Applicable	Not Applicable
	"Montgomery County, AR"	"05097"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Nevada County, AR"	"05099"	"2020"	"2020"	22	Not Applicable	Not Applicable
	"Nevada County, AR"	"05099"	"2021"	"2021"	18	Not Applicable	Not Applicable
	"Nevada County, AR"	"05099"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Newton County, AR"	"05101"	"2020"	"2020"	17	Not Applicable	Not Applicable
	"Newton County, AR"	"05101"	"2021"	"2021"	15	Not Applicable	Not Applicable
	"Newton County, AR"	"05101"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Ouachita County, AR"	"05103"	"2020"	"2020"	38	Not Applicable	Not Applicable
	"Ouachita County, AR"	"05103"	"2021"	"2021"	47	Not Applicable	Not Applicable
	"Ouachita County, AR"	"05103"	"2022 (provisional)"	"2022"	21	Not Applicable	Not Applicable
	"Perry County, AR"	"05105"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Perry County, AR"	"05105"	"2021"	"2021"	20	Not Applicable	Not Applicable
	"Perry County, AR"	"05105"	"2022 (provisional)"	"2022"	12	Not Applicable	Not Applicable
	"Phillips County, AR"	"05107"	"2020"	"2020"	38	Not Applicable	Not Applicable
	"Phillips County, AR"	"05107"	"2021"	"2021"	52	Not Applicable	Not Applicable
	"Phillips County, AR"	"05107"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Pike County, AR"	"05109"	"2020"	"2020"	18	Not Applicable	Not Applicable
	"Pike County, AR"	"05109"	"2021"	"2021"	27	Not Applicable	Not Applicable
	"Pike County, AR"	"05109"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Poinsett County, AR"	"05111"	"2020"	"2020"	49	Not Applicable	Not Applicable
	"Poinsett County, AR"	"05111"	"2021"	"2021"	40	Not Applicable	Not Applicable
	"Poinsett County, AR"	"05111"	"2022 (provisional)"	"2022"	20	Not Applicable	Not Applicable
	"Polk County, AR"	"05113"	"2020"	"2020"	51	Not Applicable	Not Applicable
	"Polk County, AR"	"05113"	"2021"	"2021"	72	Not Applicable	Not Applicable
	"Polk County, AR"	"05113"	"2022 (provisional)"	"2022"	22	Not Applicable	Not Applicable
	"Pope County, AR"	"05115"	"2020"	"2020"	56	Not Applicable	Not Applicable
	"Pope County, AR"	"05115"	"2021"	"2021"	93	Not Applicable	Not Applicable
	"Pope County, AR"	"05115"	"2022 (provisional)"	"2022"	28	Not Applicable	Not Applicable
	"Prairie County, AR"	"05117"	"2020"	"2020"	14	Not Applicable	Not Applicable
	"Prairie County, AR"	"05117"	"2021"	"2021"	21	Not Applicable	Not Applicable
	"Prairie County, AR"	"05117"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Pulaski County, AR"	"05119"	"2020"	"2020"	342	Not Applicable	Not Applicable
	"Pulaski County, AR"	"05119"	"2021"	"2021"	481	Not Applicable	Not Applicable
	"Pulaski County, AR"	"05119"	"2022 (provisional)"	"2022"	154	Not Applicable	Not Applicable
	"Randolph County, AR"	"05121"	"2020"	"2020"	44	Not Applicable	Not Applicable
	"Randolph County, AR"	"05121"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Randolph County, AR"	"05121"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"St. Francis County, AR"	"05123"	"2020"	"2020"	32	Not Applicable	Not Applicable
	"St. Francis County, AR"	"05123"	"2021"	"2021"	46	Not Applicable	Not Applicable
	"St. Francis County, AR"	"05123"	"2022 (provisional)"	"2022"	20	Not Applicable	Not Applicable
	"Saline County, AR"	"05125"	"2020"	"2020"	98	Not Applicable	Not Applicable
	"Saline County, AR"	"05125"	"2021"	"2021"	165	Not Applicable	Not Applicable
	"Saline County, AR"	"05125"	"2022 (provisional)"	"2022"	63	Not Applicable	Not Applicable
	"Scott County, AR"	"05127"	"2020"	"2020"	14	Not Applicable	Not Applicable
	"Scott County, AR"	"05127"	"2021"	"2021"	19	Not Applicable	Not Applicable
	"Scott County, AR"	"05127"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Searcy County, AR"	"05129"	"2020"	"2020"	15	Not Applicable	Not Applicable
	"Searcy County, AR"	"05129"	"2021"	"2021"	15	Not Applicable	Not Applicable
	"Searcy County, AR"	"05129"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
